"sclAutoID","sclName","sclCode","sclCluster","sclCommune","sclDistrict","sclProvince","sclZone","sclOrder","sclStatus","sclImage","sclZoneName","sclProvinceName","sclDistrictName","updated_at","total_students","total_teachers","total_teachers_female","total_students_female","created_at","deleted_at","updatedat","latitude","longitude","province_code"
"3496","សាលាបឋមសិក្សារពាក់","1040111048",,,"3","2","1","3496","1",,,,,,,,,,,,,"12.89248493151231","102.6228673958575","2"
"3499","សាលាបឋមសិក្សាទានកាំ","1040703039",,,"3","2","1","3499","1",,,,,,,,,,,,,"13.30927876770175","103.28448726052","2"
"3497","សាលាបឋមសិក្សាឫស្សីកណ្ដាល","1040110049",,,"3","2","1","3497","1",,,,,,,,,,,,,"13.16227154417895","103.4866535839388","2"
"3500","សាលាបឋមសិក្សាបន្ទាត់បោះ","1040701038",,,"3","2","1","3500","0",,,,,,,,,,,,,"12.82490152915237","103.3872844839037","2"
"3502","សាលាបឋមសិក្សាចារលើ","1040807040",,,"3","2","1","3502","1",,,,,,,,,,,,,"12.67805221621071","102.7516659386898","2"
"3501","សាលាបឋមសិក្សាគោកកី","1040804041",,,"3","2","1","3501","1",,,,,,,,,,,,,"12.66969435204546","103.1684216414771","2"
"3503","សាលាបឋមសិក្សាតាប៉ុន","1040819021",,,"3","2","1","3503","1",,,,,,,,,,,,,"12.91427384599973","102.7059559243593","2"
"3498","សាលាបឋមសិក្សាសំរោងធំ","1040108002",,,"3","2","1","3498","0",,,,,,,,,,,,,"13.11080229988842","103.1277306163907","2"
"3504","សាលាបឋមសិក្សាទឹកជោរ","1040811044",,,"3","2","1","3504","1",,,,,,,,,,,,,"12.72848477793763","103.1827002111933","2"
"3506","សាលាបឋមសិក្សាស្មាច់","1040801006",,,"3","2","1","3506","1",,,,,,,,,,,,,"12.93266196612503","103.3375764671362","2"
"3505","សាលាបឋមសិក្សាភូមិថ្មី","1040809042",,,"3","2","1","3505","1",,,,,,,,,,,,,"13.24853040373589","102.5387032881548","2"
"3510","សាលាបឋមសិក្សាខ្វាវ","1040910063",,,"3","2","1","3510","1",,,,,,,,,,,,,"13.3255323109226","102.6296363718964","2"
"3528","សាលាបឋមសិក្សាព្រះនេត្រព្រះ","1040503023",,,"3","2","1","3528","1",,,,,,,,,,,,,"13.12040503817483","102.6478175892625","2"
"3515","សាលាបឋមសិក្សាព្រីងកោង","1040911059",,,"3","2","1","3515","1",,,,,,,,,,,,,"12.88463431883501","103.454311785304","2"
"3513","សាលាបឋមសិក្សាបន្ទាត់បោះ","1040901055",,,"3","2","1","3513","1",,,,,,,,,,,,,"13.10683084084467","102.8693530245019","2"
"3507","សាលាបឋមសិក្សាសំរោង","1040817043",,,"3","2","1","3507","1",,,,,,,,,,,,,"13.08299218259571","103.3658637287174","2"
"3511","សាលាបឋមសិក្សាតាបៅ","1040915061",,,"3","2","1","3511","1",,,,,,,,,,,,,"13.08327119321714","102.8867001618921","2"
"3512","សាលាបឋមសិក្សាត្របែក","1040917062",,,"3","2","1","3512","1",,,,,,,,,,,,,"13.32432814686793","103.3996378034952","2"
"3508","សាលាបឋមសិក្សាក្បាលខ្ទីង","1040907058",,,"3","2","1","3508","1",,,,,,,,,,,,,"12.53460336917348","103.3392733185949","2"
"3516","សាលាបឋមសិក្សាស្រះក្ទម្ព","1040914060",,,"3","2","1","3516","1",,,,,,,,,,,,,"13.2595308019575","103.2855629619786","2"
"3517","សាលាបឋមសិក្សាចារក្រោម","1040401019",,,"3","2","1","3517","1",,,,,,,,,,,,,"13.33751860068579","102.5960719603016","2"
"3518","សាលាបឋមសិក្សាតាអំ","1040405050",,,"3","2","1","3518","1",,,,,,,,,,,,,"13.07029327440878","102.8732634713531","2"
"3519","សាលាបឋមសិក្សាទន្លាប់","1040410020",,,"3","2","1","3519","1",,,,,,,,,,,,,"13.05095155196356","102.9046009592538","2"
"3520","សាលាបឋមសិក្សាបត់ត្រង់","1040402054",,,"3","2","1","3520","1",,,,,,,,,,,,,"13.07957861722425","102.884467980986","2"
"3521","សាលាបឋមសិក្សាអន្លង់សារ","1040413018",,,"3","2","1","3521","1",,,,,,,,,,,,,"13.40245910652207","103.0749558563921","2"
"3524","សាលាបឋមសិក្សាប៉ោយក្ដឿង","1040501052",,,"3","2","1","3524","1",,,,,,,,,,,,,"13.34800640818035","103.048886810311","2"
"3522","សាលាបឋមសិក្សាអំពិល","1040406017",,,"3","2","1","3522","1",,,,,,,,,,,,,"13.18901322031351","102.9346594570212","2"
"3523","សាលាបឋមសិក្សាដូនច្រែង","1040513022",,,"3","2","1","3523","1",,,,,,,,,,,,,"12.56547052470845","103.121341353764","2"
"3514","សាលាបឋមសិក្សាបុស្បូវ","1040903056",,,"3","2","1","3514","1",,,,,,,,,,,,,"12.89531277938841","102.9463125874789","2"
"3525","សាលាបឋមសិក្សាប៉ោយតាប៉ែន","1040507053",,,"3","2","1","3525","1",,,,,,,,,,,,,"13.03208562050059","103.2831236123124","2"
"3531","សាលាបឋមសិក្សាស្រេះលិច","1040509027",,,"3","2","1","3531","1",,,,,,,,,,,,,"13.28058855136644","103.405446065939","2"
"3526","សាលាបឋមសិក្សាប៉ោយសំរោង","1040505025",,,"3","2","1","3526","1",,,,,,,,,,,,,"13.15204608542569","102.8088345607717","2"
"3530","សាលាបឋមសិក្សាស្រេះកើត","1040508026",,,"3","2","1","3530","1",,,,,,,,,,,,,"12.77786135332701","103.3347575153829","2"
"3540","សាលាបឋមសិក្សាទេពកោសា","1040604037",,,"3","2","1","3540","1",,,,,,,,,,,,,"13.04538070281091","102.7812251980479","2"
"3553","សាលាបឋមសិក្សាភូមិថ្មី","1030103005",,,"2","2","1","3553","1",,,,,,,,,,,,,"13.25766008660652","103.0928304659242","2"
"3552","សាលាបឋមសិក្សាប៉ោយយាង","1030115038",,,"2","2","1","3552","1",,,,,,,,,,,,,"13.37839361893739","103.4404054941652","2"
"3546","សាលាបឋមសិក្សាស្ទឹងកំបុត","1040611035",,,"3","2","1","3546","1",,,,,,,,,,,,,"13.29210702592764","102.6815841259453","2"
"3562","សាលាបឋមសិក្សាត្រពាំងចារ","1030202039",,,"2","2","1","3562","1",,,,,,,,,,,,,"12.7334374201713","102.7546080086196","2"
"3564","សាលាបឋមសិក្សាត្រពាំងភាស","1030210034",,,"2","2","1","3564","1",,,,,,,,,,,,,"13.49956951082123","102.5234234123993","2"
"3565","សាលាបឋមសិក្សាធ្មេញត្រី","1030212036",,,"2","2","1","3565","1",,,,,,,,,,,,,"12.83626712494053","103.3404941220572","2"
"3547","សាលាបឋមសិក្សាស្នាយ","1040605036",,,"3","2","1","3547","1",,,,,,,,,,,,,"13.12699567599766","103.3252672998481","2"
"3554","សាលាបឋមសិក្សាយាងឧត្តម","1030115028",,,"2","2","1","3554","1",,,,,,,,,,,,,"12.96423531154106","102.8336264370164","2"
"3567","សាលាបឋមសិក្សាពង្រ","1030208031",,,"2","2","1","3567","1",,,,,,,,,,,,,"13.44158016567579","102.819326378612","2"
"3566","សាលាបឋមសិក្សាប៉ោយស្នួល","1030201006",,,"2","2","1","3566","1",,,,,,,,,,,,,"12.99568177741393","102.5170882146845","2"
"3568","សាលាបឋមសិក្សាសំបួរ","1030207007",,,"2","2","1","3568","1",,,,,,,,,,,,,"13.40029745976777","103.0185869776355","2"
"3578","សាលាបឋមសិក្សាគោកសេះ","1030606021",,,"2","2","1","3578","1",,,,,,,,,,,,,"13.38324805290459","103.0321607608537","2"
"3548","សាលាបឋមសិក្សាអន្លង់ថ្ម","1040606029",,,"3","2","1","3548","1",,,,,,,,,,,,,"13.17235240790003","103.0360038609581","2"
"3573","សាលាបឋមសិក្សាពោធិរាំបុណ្យ","1030306010",,,"2","2","1","3573","1",,,,,,,,,,,,,"12.92683868206659","102.961513535115","2"
"3579","សាលាបឋមសិក្សាត្រពាំងប្រីយ៍","1030608023",,,"2","2","1","3579","1",,,,,,,,,,,,,"13.00241523473456","103.3896538404482","2"
"3580","សាលាបឋមសិក្សាបុស្បូវ","1030604018",,,"2","2","1","3580","1",,,,,,,,,,,,,"12.89102476697698","103.0932832596714","2"
"3574","សាលាបឋមសិក្សាស្វាយខ្មៅ","1030304013",,,"2","2","1","3574","1",,,,,,,,,,,,,"13.3386526925361","102.7853392194288","2"
"3555","សាលាបឋមសិក្សារង្វាន","1030101003",,,"2","2","1","3555","1",,,,,,,,,,,,,"12.54756132000121","103.0417811434682","2"
"3581","សាលាបឋមសិក្សាពន្លៃ","1030601015",,,"2","2","1","3581","1",,,,,,,,,,,,,"12.69147903991294","102.9714375159999","2"
"3569","សាលាបឋមសិក្សាគោកធ្លក","1030308041",,,"2","2","1","3569","1",,,,,,,,,,,,,"13.11907399474211","102.9324434557732","2"
"3585","សាលាបឋមសិក្សារោគ","1030401017",,,"2","2","1","3585","1",,,,,,,,,,,,,"12.71899902780057","102.6759704536133","2"
"3586","សាលាបឋមសិក្សាស្ពានស្រែង","1030403016",,,"2","2","1","3586","1",,,,,,,,,,,,,"12.88320951971947","102.9327725395228","2"
"3587","សាលាបឋមសិក្សាជ័យឧត្តម","1030501024",,,"2","2","1","3587","1",,,,,,,,,,,,,"13.05121005445421","103.2384336069759","2"
"3549","សាលាបឋមសិក្សាក្នាំង","1030111032",,,"2","2","1","3549","1",,,,,,,,,,,,,"12.65674898597642","102.6041148917834","2"
"3588","សាលាបឋមសិក្សាតាអ៊ិន","1030507020",,,"2","2","1","3588","1",,,,,,,,,,,,,"13.23308599668378","102.8762766796156","2"
"3582","សាលាបឋមសិក្សាភ្នំដី","1030602025",,,"2","2","1","3582","1",,,,,,,,,,,,,"12.77112032396548","103.2342049324632","2"
"3590","សាលាបឋមសិក្សាស្រះជីក","1030516022",,,"2","2","1","3590","1",,,,,,,,,,,,,"13.15745418178582","102.6340592784876","2"
"3589","សាលាបឋមសិក្សារំចេក","1030508029",,,"2","2","1","3589","1",,,,,,,,,,,,,"12.75671512686108","102.6148048039764","2"
"3575","សាលាបឋមសិក្សាស្វាយស","1030303014",,,"2","2","1","3575","1",,,,,,,,,,,,,"12.61722560272304","102.7204817820513","2"
"3556","សាលាបឋមសិក្សាស្លែង","1030114004",,,"2","2","1","3556","1",,,,,,,,,,,,,"13.13734131749991","103.0400886125377","2"
"3570","សាលាបឋមសិក្សាតាវង","1030301011",,,"2","2","1","3570","1",,,,,,,,,,,,,"12.75682998836908","102.5451705367544","2"
"3591","សាលាបឋមសិក្សាកសាងថ្មី","1020506021",,,"1","2","1","3591","1",,,,,,,,,,,,,"12.96974673076341","102.9263882050288","2"
"3592","សាលាបឋមសិក្សាគយម៉ែង","1020501022",,,"1","2","1","3592","1",,,,,,,,,,,,,"12.95704506310821","102.6051648258221","2"
"3550","សាលាបឋមសិក្សាណាំតៅ","1030108001",,,"2","2","1","3550","1",,,,,,,,,,,,,"13.37786661098647","103.0972931807918","2"
"3593","សាលាបឋមសិក្សាចំការចេក","1020508024",,,"1","2","1","3593","1",,,,,,,,,,,,,"12.94552297363355","103.4170999190506","2"
"3576","សាលាបឋមសិក្សាកំពីងពួយ","1030603019",,,"2","2","1","3576","1",,,,,,,,,,,,,"12.72690170919775","102.7610854290025","2"
"3583","សាលាបឋមសិក្សាពង្រកណ្ដោល","1030406002",,,"2","2","1","3583","1",,,,,,,,,,,,,"13.09739252628717","102.6802512710186","2"
"3557","សាលាបឋមសិក្សាសំរោង","1030110030",,,"2","2","1","3557","1",,,,,,,,,,,,,"12.95380372017626","103.1479426154122","2"
"3571","សាលាបឋមសិក្សាតាសុខ","1030305009",,,"2","2","1","3571","1",,,,,,,,,,,,,"12.57160920708889","103.2102841018226","2"
"3551","សាលាបឋមសិក្សាធ្នង់","1030113027",,,"2","2","1","3551","1",,,,,,,,,,,,,"12.99370736875941","103.2560161334393","2"
"3584","សាលាបឋមសិក្សាមុខឈ្នាង","1030402040",,,"2","2","1","3584","1",,,,,,,,,,,,,"12.88543753346092","102.6648604008425","2"
"3559","សាលាបឋមសិក្សាចង្វាទូក","1030211035",,,"2","2","1","3559","1",,,,,,,,,,,,,"13.05657639345174","103.3773311927155","2"
"3534","សាលាបឋមសិក្សាក្របៅ","1040315012",,,"3","2","1","3534","1",,,,,,,,,,,,,"13.13268620971563","103.0490406990657","2"
"3536","សាលាបឋមសិក្សាទ្រលោក","1040304016",,,"3","2","1","3536","0",,,,,,,,,,,,,"13.05987430588931","102.8633087711747","2"
"3535","សាលាបឋមសិក្សាកំបោរ","1040314010",,,"3","2","1","3535","1",,,,,,,,,,,,,"13.20094233676221","103.3814316793073","2"
"3537","សាលាបឋមសិក្សាភ្នំលៀប","1040302014",,,"3","2","1","3537","1",,,,,,,,,,,,,"12.646315948046","102.7875883083548","2"
"3538","សាលាបឋមសិក្សារំដួល","1040308015",,,"3","2","1","3538","1",,,,,,,,,,,,,"12.68752529599222","102.9585957026665","2"
"3596","សាលាបឋមសិក្សាជើងចាប","1020404018",,,"1","2","1","3596","1",,,,,,,,,,,,,"13.26953847282726","102.8078720245501","2"
"3597","សាលាបឋមសិក្សាតាសល់","1020408020",,,"1","2","1","3597","1",,,,,,,,,,,,,"13.10832548242455","103.1436071658436","2"
"3599","សាលាបឋមសិក្សាគោកពន្លៃ","1020317015","5",,"1","2","1","3599","1",,,,,,,,,,,,,"13.26933292521817","102.5664685541753","2"
"3600","សាលាបឋមសិក្សាចំណោម","1020305012","5",,"1","2","1","3600","1",,,,,,,,,,,,,"13.05722912751755","102.7902086329531","2"
"3602","សាលាបឋមសិក្សាដងត្រាង","1020313014","6",,"1","2","1","3602","1",,,,,,,,,,,,,"12.72115074578529","103.3035757114083","2"
"3603","សាលាបឋមសិក្សាបឹងត្រស់","1020312011","6",,"1","2","1","3603","0",,,,,,,,,,,,,"13.17684814509578","102.9221718844321","2"
"3604","សាលាបឋមសិក្សារោងគោ","1020309016","5",,"1","2","1","3604","1",,,,,,,,,,,,,"13.01555314139931","102.8685911913841","2"
"3605","សាលាបឋមសិក្សាសាមគ្គី","1020303078","5",,"1","2","1","3605","1",,,,,,,,,,,,,"12.77046978066321","102.5528839168065","2"
"3609","សាលាបឋមសិក្សាតាឡំ","1021302077",,,"1","2","1","3609","1",,,,,,,,,,,,,"13.14634315905739","102.8091024163073","2"
"3613","សាលាបឋមសិក្សាព្រះស្រែ","1021301076",,,"1","2","1","3613","1",,,,,,,,,,,,,"13.17835306964139","102.8977546611887","2"
"3618","សាលាបឋមសិក្សាដងរុន","1020112002","1",,"1","2","1","3618","1",,,,,,,,,,,,,"13.18283496365662","102.7127966948606","2"
"3630","សាលាបឋមសិក្សាកោះកែវ","1020916049",,,"1","2","1","3630","1",,,,,,,,,,,,,"13.2967256320521","103.2563802285804","2"
"3632","សាលាបឋមសិក្សាគំរូស្រុក","1020917056",,"9","1","2","1","3632","1",,,,,,,,,,,,,"13.24693343473595","103.1532112271956","2"
"3612","សាលាបឋមសិក្សាបឹងវែង","1021308073",,,"1","2","1","3612","1",,,,,,,,,,,,,"13.05199965639847","103.0482301374351","2"
"3619","សាលាបឋមសិក្សាបន្ទាយនាង","1020103001","1",,"1","2","1","3619","1",,,,,,,,,,,,,"12.56762791802354","102.9143382537011","2"
"3642","សាលាបឋមសិក្សាកស្វាយ","1020812040",,,"1","2","1","3642","1",,,,,,,,,,,,,"12.99278514213035","103.0758507982113","2"
"3641","សាលាបឋមសិក្សាអញ្ចាញ","1020902052",,"9","1","2","1","3641","1",,,,,,,,,,,,,"13.07164385627709","102.759204383807","2"
"3631","សាលាបឋមសិក្សាគោកស្វាយ","1020913050",,,"1","2","1","3631","1",,,,,,,,,,,,,"13.00451750783884","102.9117892411349","2"
"3644","សាលាបឋមសិក្សាចំការចេក","1020810038",,,"1","2","1","3644","1",,,,,,,,,,,,,"13.32904689106248","102.8464268188677","2"
"3643","សាលាបឋមសិក្សាចក","1020813039",,,"1","2","1","3643","1",,,,,,,,,,,,,"12.97628542055987","102.65016171248","2"
"3645","សាលាបឋមសិក្សាពោធិ៍ពីរដើម","1020801043",,,"1","2","1","3645","0",,,,,,,,,,,,,"12.75370806666669","103.3175344589085","2"
"3633","សាលាបឋមសិក្សាចំការតាដោក","1020906047",,,"1","2","1","3633","1",,,,,,,,,,,,,"13.24943441544959","103.2300308860964","2"
"3620","សាលាបឋមសិក្សាពង្រ","1020106006","1",,"1","2","1","3620","1",,,,,,,,,,,,,"12.6121826223616","103.4345329890649","2"
"3772","សាលាបឋមសិក្សាប្រាសាទ","1080306013",,,"6","2","1","3772","1",,,,,,,,,,,,,"12.99261180762224","103.1072456570334","2"
"3646","សាលាបឋមសិក្សាព្រែកសំរោង","1020808044",,,"1","2","1","3646","1",,,,,,,,,,,,,"12.66550464071177","102.7033602925015","2"
"3634","សាលាបឋមសិក្សាជំទាវ","1020908048",,,"1","2","1","3634","1",,,,,,,,,,,,,"12.82035088810603","103.2895645526268","2"
"3621","សាលាបឋមសិក្សាព្រៃចង្ហារ","1020115007","2",,"1","2","1","3621","1",,,,,,,,,,,,,"12.79838855668875","103.0085838661376","2"
"3647","សាលាបឋមសិក្សារហាត់ទឹក","1020803045",,,"1","2","1","3647","1",,,,,,,,,,,,,"12.66827396799798","103.1132281606058","2"
"3614","សាលាបឋមសិក្សាបត់ត្រង់","1020209010","4",,"1","2","1","3614","1",,,,,,,,,,,,,"13.26039056205288","102.7846195142465","2"
"3622","សាលាបឋមសិក្សាអូរធំ","1020101005","1",,"1","2","1","3622","1",,,,,,,,,,,,,"13.05619122400919","103.0872165793456","2"
"3607","សាលាបឋមសិក្សាខ្លាខាំឆ្កែ","1021307075",,,"1","2","1","3607","1",,,,,,,,,,,,,"13.22167379937099","102.6487953216918","2"
"3648","សាលាបឋមសិក្សាអូរជួប","1020811041",,,"1","2","1","3648","1",,,,,,,,,,,,,"13.26244744975507","102.7193584622605","2"
"3623","សាលាបឋមសិក្សាអូរអណ្ដូង","1020118004","3",,"1","2","1","3623","1",,,,,,,,,,,,,"12.87180376726796","103.0147192608135","2"
"3649","សាលាបឋមសិក្សាអូរដង្កោ","1020809042",,,"1","2","1","3649","1",,,,,,,,,,,,,"12.7937537259564","102.6676184367252","2"
"3624","សាលាបឋមសិក្សាជ័យទេពមង្គល","1020704033",,,"1","2","1","3624","1",,,,,,,,,,,,,"12.84685662920182","103.2825129029394","2"
"3650","សាលាបឋមសិក្សាគោកសំរោង","1021111063",,,"1","2","1","3650","1",,,,,,,,,,,,,"13.03109089626112","102.9893981468239","2"
"3625","សាលាបឋមសិក្សាប៉ោយតាសេក","1020707035",,,"1","2","1","3625","1",,,,,,,,,,,,,"12.96782511133175","102.7517004216812","2"
"3651","សាលាបឋមសិក្សាជំនីក","1021114083",,,"1","2","1","3651","1",,,,,,,,,,,,,"12.96763546088953","103.1879971861835","2"
"3652","សាលាបឋមសិក្សាត្នោត","1021103066",,,"1","2","1","3652","0",,,,,,,,,,,,,"12.79493641541625","103.2152756269084","2"
"3626","សាលាបឋមសិក្សាបឹងត្រស់","1020705032",,,"1","2","1","3626","1",,,,,,,,,,,,,"12.6790051987033","102.9486153185119","2"
"3628","សាលាបឋមសិក្សាសង់ប្រាសាទ","1020701034",,,"1","2","1","3628","1",,,,,,,,,,,,,"13.39911974961926","102.7678444344752","2"
"3635","សាលាបឋមសិក្សានន្ទសិរិ","1020901046",,"9","1","2","1","3635","1",,,,,,,,,,,,,"12.61878513339177","102.5173393551875","2"
"3629","សាលាបឋមសិក្សាសុវណ្ណគិរី","1020710037",,,"1","2","1","3629","1",,,,,,,,,,,,,"13.23148579094919","102.6410791307368","2"
"3636","សាលាបឋមសិក្សានាងកេត","1020909051",,,"1","2","1","3636","1",,,,,,,,,,,,,"13.25336304073773","102.7471587376941","2"
"3627","សាលាបឋមសិក្សាព្រៃទទឹង","1020708036",,,"1","2","1","3627","1",,,,,,,,,,,,,"13.15440522960257","103.0309049141218","2"
"3638","សាលាបឋមសិក្សាឫស្សីក្រោក","1020917055",,,"1","2","1","3638","1",,,,,,,,,,,,,"13.28614914414723","103.0338600081751","2"
"3640","សាលាបឋមសិក្សាសាលាដែង","1020905057",,,"1","2","1","3640","1",,,,,,,,,,,,,"13.25664432790545","102.9334355414946","2"
"3656","សាលាបឋមសិក្សាអូរជួបថ្មី","1021113082",,,"1","2","1","3656","1",,,,,,,,,,,,,"13.0654060740667","102.9332856301272","2"
"3655","សាលាបឋមសិក្សាសឿ","1021106065",,,"1","2","1","3655","1",,,,,,,,,,,,,"13.10549342093459","102.8432811350645","2"
"3657","សាលាបឋមសិក្សាគោកក្រសាំង","1021209067",,,"1","2","1","3657","1",,,,,,,,,,,,,"13.2679334150049","103.3273706375306","2"
"3659","សាលាបឋមសិក្សាតាអ៊ិន","1021202070",,,"1","2","1","3659","0",,,,,,,,,,,,,"12.74734176431793","103.2319909181043","2"
"3660","សាលាបឋមសិក្សាស្រះរាំង","1021205069",,,"1","2","1","3660","1",,,,,,,,,,,,,"12.75542599276232","102.8851982827972","2"
"3667","សាលាបឋមសិក្សាពោធិ៍រៀង","1020613030",,,"1","2","1","3667","1",,,,,,,,,,,,,"12.86431994545318","103.3153038232681","2"
"3668","សាលាបឋមសិក្សាភ្នំធំ","1020602028",,,"1","2","1","3668","1",,,,,,,,,,,,,"13.07311624556076","103.0749789785357","2"
"3666","សាលាបឋមសិក្សាគោកធ្នង់","1020608026",,,"1","2","1","3666","1",,,,,,,,,,,,,"13.04935404612527","102.691443762859","2"
"3670","សាលាបឋមសិក្សារ៉ាចំការចេក","1020612079",,,"1","2","1","3670","1",,,,,,,,,,,,,"13.17439699870004","102.7814407040638","2"
"3676","សាលាបឋមសិក្សាដំណាក់ថ្មី","1090608020",,,"7","2","1","3676","1",,,,,,,,,,,,,"12.59597794159889","102.7133065933984","2"
"3675","សាលាបឋមសិក្សាចែងម៉ែង","1090603014",,,"7","2","1","3675","1",,,,,,,,,,,,,"13.42543474965006","103.4454433166546","2"
"3681","សាលាបឋមសិក្សាបុស្សធំ","1090607019",,,"7","2","1","3681","1",,,,,,,,,,,,,"12.62933833930585","102.8311020170048","2"
"3671","សាលាបឋមសិក្សារូងក្របៅ","1020614031",,,"1","2","1","3671","1",,,,,,,,,,,,,"12.86362805752969","103.0407217638306","2"
"3682","សាលាបឋមសិក្សាប្រាសាទរ៉ាង","1090609027",,,"7","2","1","3682","1",,,,,,,,,,,,,"12.68040690165486","102.8557458260334","2"
"3684","សាលាបឋមសិក្សាអូរស្វាយ","1090610034",,,"7","2","1","3684","1",,,,,,,,,,,,,"12.69312559487018","102.8111918245592","2"
"3677","សាលាបឋមសិក្សាតាគង់","1090601012",,,"7","2","1","3677","1",,,,,,,,,,,,,"12.68134623931389","103.340003771215","2"
"3662","សាលាបឋមសិក្សាថ្មដប់","1021011062",,,"1","2","1","3662","1",,,,,,,,,,,,,"13.40475715420899","103.2104293240053","2"
"3685","សាលាបឋមសិក្សាកុម៉ាត់ស៊ុអភិវឌ្ឍន៍","1090504026",,,"7","2","1","3685","1",,,,,,,,,,,,,"12.9033795966557","103.2768523162502","2"
"3688","សាលាបឋមសិក្សាទួលប្រាសាទ","1090505028",,,"7","2","1","3688","0",,,,,,,,,,,,,"12.56305127684588","103.0380160227535","2"
"3683","សាលាបឋមសិក្សាស្រះភ្លោះ","1090606017",,,"7","2","1","3683","1",,,,,,,,,,,,,"12.99358028962356","103.2917985006159","2"
"3689","សាលាបឋមសិក្សាបឹងជង្រុកតេជោឈ្នះឈ្នះ","1090508037",,,"7","2","1","3689","1",,,,,,,,,,,,,"13.22602238108339","102.5658955180114","2"
"3690","សាលាបឋមសិក្សាភ្នំយាយសំ","1090501035",,,"7","2","1","3690","1",,,,,,,,,,,,,"12.87154071233912","102.7423670221223","2"
"3691","សាលាបឋមសិក្សារស្មីមានជ័យ","1090507011",,,"7","2","1","3691","1",,,,,,,,,,,,,"13.02985287700186","102.7834560449948","2"
"3672","សាលាបឋមសិក្សាអូរប្រាសាទ","1020611025",,,"1","2","1","3672","1",,,,,,,,,,,,,"13.47019546446803","103.1406402730841","2"
"3686","សាលាបឋមសិក្សាកោះស្នួល","1090503030",,,"7","2","1","3686","1",,,,,,,,,,,,,"13.17826937115358","102.7309366271565","2"
"3663","សាលាបឋមសិក្សាស្រះឈូក","1021008061",,,"1","2","1","3663","1",,,,,,,,,,,,,"12.62668511982915","102.6216483621519","2"
"3678","សាលាបឋមសិក្សាបល្ល័ង្ក","1090602013",,,"7","2","1","3678","1",,,,,,,,,,,,,"12.99575441005776","103.3455830951856","2"
"3693","សាលាបឋមសិក្សាស្រឡៅជ្រុំ","1090509031",,,"7","2","1","3693","1",,,,,,,,,,,,,"13.05190325049553","103.1918977214257","2"
"3694","សាលាបឋមសិក្សាហ៊ុនសែនទួលពង្រ","1090501007",,,"7","2","1","3694","1",,,,,,,,,,,,,"13.08856210949093","102.9892187309199","2"
"3695","សាលាបឋមសិក្សាអូរអំពិល","1090505009",,,"7","2","1","3695","1",,,,,,,,,,,,,"13.04660919855422","103.263233056084","2"
"3673","សាលាបឋមសិក្សាអូរស្ងួត","1020609027",,,"1","2","1","3673","1",,,,,,,,,,,,,"12.77030043014364","103.3329492572815","2"
"3679","សាលាបឋមសិក្សាប៉ោយអង្គរ","1090604015",,,"7","2","1","3679","1",,,,,,,,,,,,,"12.76107633120579","102.51906673629","2"
"3698","សាលាបឋមសិក្សាហ៊ុនសែនសង្កែ","1090101001",,,"7","2","1","3698","1",,,,,,,,,,,,,"12.9246376297708","102.6264521294283","2"
"3699","សាលាបឋមសិក្សាអូរកាច់","1090106029",,,"7","2","1","3699","1",,,,,,,,,,,,,"13.1929887061492","102.7421358343195","2"
"3700","សាលាបឋមសិក្សាអូរល្វា","1090104033",,,"7","2","1","3700","1",,,,,,,,,,,,,"12.65542390814675","103.1801323581982","2"
"3703","សាលាបឋមសិក្សាភូមិថ្មី","1090404008",,,"7","2","1","3703","1",,,,,,,,,,,,,"12.8538404921066","102.7058375082873","2"
"3702","សាលាបឋមសិក្សាហ៊ុនសែនម៉ាឡៃ","1090202004",,,"7","2","1","3702","1",,,,,,,,,,,,,"12.52703205581648","103.2943720260861","2"
"3674","សាលាបឋមសិក្សាខ្ជាយ","1090605016",,,"7","2","1","3674","1",,,,,,,,,,,,,"12.82428536968986","103.4447824654659","2"
"3665","សាលាបឋមសិក្សាឡ","1021003059",,,"1","2","1","3665","1",,,,,,,,,,,,,"12.97607753049781","102.7512679803006","2"
"3704","សាលាបឋមសិក្សាហ៊ុនសែនអូរស្រឡៅ","1090401006",,,"7","2","1","3704","1",,,,,,,,,,,,,"13.18451873096852","103.1066156992674","2"
"3706","សាលាបឋមសិក្សាកំពូលបីមានជ័យ","1090304022",,,"7","2","1","3706","1",,,,,,,,,,,,,"12.78156391119181","103.3286725476489","2"
"3710","សាលាបឋមសិក្សាកោះពងសត្វ","1060301015",,,"8","2","1","3710","1",,,,,,,,,,,,,"13.01013716325827","103.2038839879069","2"
"3707","សាលាបឋមសិក្សាហ៊ុនសែនអូរសំព័រ","1090301005",,,"7","2","1","3707","1",,,,,,,,,,,,,"12.67615014098666","102.9560675758924","2"
"3705","សាលាបឋមសិក្សាអូរធំ","1090409023",,,"7","2","1","3705","1",,,,,,,,,,,,,"12.6948266588402","103.202079131399","2"
"3708","សាលាបឋមសិក្សាអូរស្អំ","1090302018",,,"7","2","1","3708","1",,,,,,,,,,,,,"12.87812193910923","102.8148314362416","2"
"3709","សាលាបឋមសិក្សាអូរសំព័រ២","1090304021",,,"7","2","1","3709","1",,,,,,,,,,,,,"13.2673821259217","103.2457044555099","2"
"3713","សាលាបឋមសិក្សាកុមារសង្គ្រោះ","1060206009",,,"8","2","1","3713","1",,,,,,,,,,,,,"13.04579652856977","102.777265384283","2"
